stimulus_id,argmax_category,max_category_score,video_path
1048,aesthetic_appreciation,0.45454999804496765,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1048.mp4
1051,sexual_desire,0.8181800246238708,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1051.mp4
1052,confusion,0.3636400103569031,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1052.mp4
1053,craving,0.7272700071334839,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1053.mp4
1054,romance,0.7272700071334839,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1054.mp4
1055,nostalgia,0.54544997215271,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1055.mp4
1056,romance,0.8181800246238708,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1056.mp4
1057,nostalgia,0.6363599896430969,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1057.mp4
106,disgust,0.46154001355171204,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\0106.mp4
1061,aesthetic_appreciation,0.54544997215271,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1061.mp4
1062,adoration,0.45454999804496765,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1062.mp4
1063,adoration,0.2727299928665161,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1063.mp4
107,horror,0.46154001355171204,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\0107.mp4
1072,surprise,0.45454999804496765,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1072.mp4
1073,fear,0.54544997215271,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1073.mp4
1076,fear,0.3636400103569031,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1076.mp4
1077,sympathy,0.3636400103569031,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1077.mp4
1078,craving,0.7272700071334839,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1078.mp4
108,awkwardness,0.6153799891471863,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\0108.mp4
1086,joy,0.4166699945926666,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1086.mp4
1090,empathic_pain,0.375,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1090.mp4
1092,adoration,0.4166699945926666,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1092.mp4
110,craving,0.8461499810218811,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\0110.mp4
1101,sadness,0.666670024394989,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1101.mp4
1103,disgust,0.75,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1103.mp4
1111,horror,0.7272700071334839,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1111.mp4
1114,anxiety,0.45454999804496765,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1114.mp4
1119,anger,0.2727299928665161,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1119.mp4
1130,triumph,0.45454999804496765,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1130.mp4
1137,anxiety,0.18182000517845154,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1137.mp4
1138,craving,0.7272700071334839,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1138.mp4
1144,entrancement,0.3846200108528137,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1144.mp4
1150,surprise,0.46154001355171204,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1150.mp4
1156,anxiety,0.30768999457359314,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1156.mp4
1164,sadness,0.7692300081253052,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1164.mp4
1167,boredom,0.5384600162506104,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1167.mp4
1169,sadness,0.6923099756240845,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1169.mp4
117,boredom,0.30768999457359314,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\0117.mp4
1174,anger,0.3571400046348572,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1174.mp4
1180,calmness,0.6428599953651428,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1180.mp4
1181,empathic_pain,0.7142900228500366,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1181.mp4
1185,empathic_pain,0.5714300274848938,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1185.mp4
1192,triumph,0.5,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1192.mp4
1193,calmness,0.6428599953651428,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1193.mp4
1203,surprise,0.4000000059604645,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1203.mp4
1210,excitement,0.4666700065135956,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1210.mp4
1211,awkwardness,0.4666700065135956,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1211.mp4
1216,calmness,0.666670024394989,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1216.mp4
1218,excitement,0.4000000059604645,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1218.mp4
1225,awkwardness,0.666670024394989,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1225.mp4
1257,triumph,0.45454999804496765,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1257.mp4
1280,entrancement,0.4166699945926666,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1280.mp4
1342,relief,0.6363599896430969,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1342.mp4
1345,excitement,0.45454999804496765,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1345.mp4
1352,entrancement,0.3636400103569031,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1352.mp4
1388,awkwardness,0.46154001355171204,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1388.mp4
1393,anger,0.23077000677585602,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1393.mp4
1397,relief,0.5384600162506104,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1397.mp4
14,sympathy,0.4166699945926666,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\0014.mp4
1427,calmness,0.3846200108528137,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1427.mp4
1445,admiration,0.45454999804496765,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1445.mp4
1453,admiration,0.45454999804496765,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1453.mp4
1474,triumph,0.3571400046348572,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1474.mp4
1502,admiration,0.5,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1502.mp4
1535,entrancement,0.375,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1535.mp4
1560,satisfaction,0.3333300054073334,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1560.mp4
1621,sympathy,0.3333300054073334,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1621.mp4
1632,sympathy,0.5,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1632.mp4
1671,satisfaction,0.3333300054073334,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1671.mp4
1687,satisfaction,0.3636400103569031,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1687.mp4
1690,relief,0.54544997215271,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1690.mp4
1739,relief,0.4705899953842163,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1739.mp4
1798,satisfaction,0.2727299928665161,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1798.mp4
1881,anger,0.16666999459266663,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\1881.mp4
206,pride,0.28571000695228577,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\0206.mp4
784,pride,0.3846200108528137,C:\Users\kragh\OneDrive\Documents\HrudayCodingProjects\TribeV2WebAnalyzer\TribeV2\scout_data\horikawaCode\videos\0784.mp4
